901	-8.621015	ения
902	-8.622242	ken
903	-8.623058	▁от
904	-8.623943	هم
905	-8.624943	전
906	-8.626920	dir
907	-8.627186	部
908	-8.627225	ver
909	-8.627249	tur
910	-8.628701	ven
911	-8.629310	ina
912	-8.630733	者
913	-8.632905	▁their
914	-8.633505	▁전
915	-8.635224	cho
916	-8.636551	▁too
917	-8.637695	λ
918	-8.640740	ini
919	-8.641062	ili
920	-8.642846	20
921	-8.644032	▁week
922	-8.644865	▁الق
923	-8.645240	▁say
924	-8.645448	י
925	-8.645644	ный
926	-8.649355	▁qui
927	-8.649672	적
928	-8.651282	tı
929	-8.652307	ö
930	-8.652437	ست
931	-8.652699	▁money
932	-8.653811	qui
933	-8.655105	ig
934	-8.655693	nyc
935	-8.657068	▁ch
936	-8.657211	▁com
937	-8.658940	hu
938	-8.660449	он
939	-8.660958	»
940	-8.661403	海
941	-8.665583	▁coming
942	-8.667334	мен
943	-8.667948	ek
944	-8.668193	▁ja
945	-8.669318	one
946	-8.671409	▁pu
947	-8.675117	▁वि
948	-8.675139	نا
949	-8.675197	위
950	-8.675747	月
951	-8.677387	▁show
952	-8.677515	イ
953	-8.677801	ların
954	-8.678181	car
955	-8.678707	ди
956	-8.681057	▁ré
957	-8.683950	▁대
958	-8.685719	lık
959	-8.685884	fe
960	-8.687059	▁after
961	-8.687485	合
962	-8.689377	名
963	-8.689803	▁never
964	-8.690751	後
965	-8.691787	▁الح
966	-8.692360	és
967	-8.692471	ster
968	-8.692490	▁skin
969	-8.692493	tra
970	-8.693052	▁before
971	-8.695843	им
972	-8.699646	から
973	-8.704607	سا
974	-8.705637	دة
975	-8.706069	▁baby
976	-8.707732	▁—
977	-8.709251	tic
978	-8.710084	port
979	-8.710455	em
980	-8.710552	▁प
981	-8.711565	상
982	-8.714854	▁va
983	-8.715642	ele
984	-8.716285	▁another
985	-8.719326	if
986	-8.719571	rd
987	-8.720387	ют
988	-8.720577	▁ne
989	-8.721581	▁te
990	-8.722393	ice
991	-8.722436	ой
992	-8.722713	▁ح
993	-8.725485	idad
994	-8.725929	▁é
995	-8.726080	▁이
996	-8.726262	▁girl
997	-8.727773	time
998	-8.727812	▁post
999	-8.727901	ive
1000	-8.729605	اً
1001	-8.729639	계
1002	-8.729753	▁fo
1003	-8.730540	▁short
1004	-8.731017	ров
1005	-8.731492	▁soon
1006	-8.732411	▁dans
